"","address","price","area","noroom","description","Ingatlan állapota","Építés éve","Komfort","Energiatanúsítvány","Emelet","Épület szintjei","Lift","Belmagasság","Futés","Légkondicionáló","Rezsiköltség","Akadálymentesített","Fürdo és WC","Tájolás","Kilátás","Erkély mérete","Kertkapcsolatos","Tetotér","Panelprogram","Parkolás","Parkolóhely ára"
"927","XI. kerület, Fatörzs utca","135 millió Ft","91 m²","4","11. kerület, Madárhegyen, a Kányakapu utcában, eladó egy 4 szobás, erkélyes, kiváló állapotú lakás. Csendes, zöld környezet, mégis pár perces autóútra a város pezsgésétol. Kérésre további képeket, alaprajzot tudok küldeni.","újszeru","2018","duplakomfortos","nincs megadva","1","2","nincs megadva","3 m-nél alacsonyabb","gáz (cirko)","van","nincs megadva","nincs megadva","külön és egyben is","kelet","kertre néz","10 m²","nincs megadva","nincs megadva",NA,"teremgarázs hely",NA
"928","I. kerület, Víziváros - Váralja","45 millió Ft","36 m²","1","ALACSONY REZSIJU, NAGYON JÓ LEHETOSÉGEKET REJTO GARZON A VIZIVÁROSBAN ELADÓ!Vizivárosban, a Széna tér és a Batthyány tér között jó állapotú házban egyszobás, magasföldszinti, utcai nézetu, konvektor futésu lakás eladó. Rezsije kedvezo: 11eFt a gáz átalány, a közös költség 10eFt (korlátlan vízfogyasztással). A lakáshoz önálló pincerekesz tartozik. A szomszédok csendesek, rendesek. A közelben üzletek, kávézók, busz- és villamos megálló és akár egy rövid sétával a budai várban lehetünk.Amennyiben az ingatlan felkeltette érdeklodését vagy bármilyen kérdése van, keressen bizalommal!Németh Beáta ingatlanszakérto, értékbecslo-------------A FINANSZÍROZÁSBAN SEGÍTÜNK:- BANKFÜGGETLEN HITELCENTERünk díjmentesen versenyezteti minden bank és hitelintézet ajánlatát.- Valamennyi bank KIEMELT ügyfeleként a legjobb hitelajánlatokat hozzuk el Önnek.- Nincs más dolga, mint beszélgetni munkatársunkkal, majd a megversenyeztetett ajánlatokból kiválasztani a hosszútávon is a legmegfelelobb konstrukciót.- Szakértoink 20 éves szakmai tapasztalattal és egyedi igényekre szabott, fogyasztóbarát lakáshitelekkel, BABAVÁRÓ hitellel, teljes köru CSOK ügyintézéssel várják.- Elore egyeztetve akár a normál munkaido után is.-------------A TELJES ADÁSVÉTELI FOLYAMATBAN SEGÍTÜNK!A terület ingatlanszakértojeként segíteni tudok Önnek, hogy a leheto leggyorsabban, a legmagasabbb áron érékesítse ingatlanát.- Piacvezeto cégként több, mint ezer kisebb ingatlanközvetíto céggel kooperálva a LEGSZÉLESEBB VEVOI ELÉRÉSt biztosítjuk.- SZURT VEVOI ADATBÁZISsal rendelkezünk, akik nem feltétlenül nézik az ingatlan.com-ot.- Valós eladási árakat figyelembe véve reális ÉRTÉKBECSLÉSt végzünk, összehasonlító piaci elemzést készítünk.- Lekérjük a TULAJDONI LAPot, minden szükséges okiratot ismertetünk.- Professzionális FOTÓkat, VIDEÓt, ALAPRAJZot készítünk.- Valamennyi hirdetési platformon KIEMELT HIRDETÉSEKet helyezünk el.- Igény szerint beszerezzük az ENERGETIKAI TANÚSÍTVÁNYt.- PÁRHUZAMOSAN segítünk ÚJ, megfelelo ingatlant TALÁLNI.- Banksemleges, komplex HITELügyintézéssel, ÜGYVÉDi részvétellel is segítünk.- Az adásvétel minden mozzanatát végig kísérve Ön BIZTONSÁGban lesz az ingatlanbemutatótól kezdve, a szerzodéskötésen át, egészen a kulcsátadásig!","felújítandó","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","nincs megadva","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","észak","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"929","XIV. kerület, Törökor","27,9 millió Ft","33 m²","1","Eladó Zugló közkedvelt részén a Torontál utcában egy II. emeleti, teljes köru felújításra szoruló 33m2-es lakás. Befektetoknek ideális lehetoség.A lakásban eloszoba,fürdo wc-vel,konyha,kamra és egy szoba található.","felújítandó","1950 és 1980 között","nincs megadva","nincs megadva","2","nincs megadva","nincs","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"930","VIII. kerület, Baross utca","72,8 millió Ft","102 m²","3 + 1 fél","AZONOSÍTÓ: PG-VIII-025VIII.ker A Baross utcában egy hatalmas felújítandó lakás keresi új tulajdonosát.A lakás elrendezése kiváló, mindegyik helység külön megközelítheto. Belépve egy régi stílus csodás környezete fogad minket. A fo folyosó széles, innen közelítheto meg a konyha, egy régen cselédszobának használt helyiség, valamint a fürdoszoba. A nagy szobák ablakai az utcára néznek. A konyha felé az udvarra tekinthetünk ki. Felújítást igényel, de az elrendezése, valamint frekventált környék miatt kiváló választásAzon kedves ügyfeleknek, akik általunk találják meg leendo otthonukat, az ügyvédünk által szerkesztett adásvételi szerzodés díjából kedvezményben részesülnek!Felmerülo kérdéseire szívesen válaszolok. Hívjon!Mobil: +További ajánlataim:","felújítandó","1950 elott","komfortos","nincs megadva","2","4","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","utcai","nincs megadva","nem","nem tetotéri",NA,"utca, közterület",NA
"931","VIII. kerület, Dankó utca","43 millió Ft","66 m²","2","Remek befektetés, nagy hozam! 2 külön lakás A 2 frissen felújított garzon amelyek jelenleg is ki vannak adva - lakásonként 100ezer/hó+rezsiért. A bérlok tulajdonosváltás után is szeretnék tovább bérelni a lakásokat. Az ingatlan adatai: - 66 nm (1-es lakás: 34 nm, 2-es lakás: 32 nm) - A lakások teljesen szeparáltak: külön bejárattal, alvízmérovel és alvillanyórával rendelkeznek - 2. emeleti (lift nincs), utcai kilátás, fényes - Teljesköruen felújított 2020-ban: - nyílászárók, vízvezeték, villanyvezeték cserélve (gázkonvektoros futés maradt), és esztétikai felújítás - A képen látható berendezési tárgyak, bútorok a vételár részét képezik, így a tovább bérlés zavartalanul folytatódhat Rezsi: - Összesen a teljes ingatlanra kb 25.000 ft /hó + közös költség 18.000 ft Az épület: - Lépcsoház, épület belso állapota: közepes - Kívülrol néhány éve felújított - Épület anyagi helyzete: rendezett, kis megtakarítás is Elhelyezkedés: - 8. kerület Magdolna-negyed, Mátyás térnél: Dankó utca. Bár nem egy Váci utca, mégis külföldiek és fiatalok körében kedvelt rész, könnyen kiadható a lakás.","felújított","nincs megadva","összkomfortos","nincs megadva","2","3","nincs","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"nincs megadva",NA
"932","X. kerület, Mádi utca","39,9 millió Ft","49 m²","2","X.kerület, Kobánya kedvelt részén, Óhegyen, a Mádi utcában kínáljuk megvételre ezt a NAPSÜTÖTTE, DNY – ÉK-i tájolású,ZÖLD PARKRA NÉZO, VILÁGOS és CSENDES, 1. emeleti, 49m2-es, 2 nagy szobás – amerikai konyha nappali plusz hálóval rendelkezo ERKÉLYES (2,37 m2), külön toalett, kádas fürdos, felújított új építésu  tégla lakást, rendezett, tiszta, jó anyagi helyzetu és lakóközösségu társasházban.Kktg 20 ezer ft,tartalmazza a futést és a korlátlan víz fogyasztást.Rugalmas megtekintés.","nincs megadva","2001 és 2010 között","összkomfortos","nincs megadva","3","nincs megadva","van","3 m-nél magasabb","házközponti egyedi méréssel","van","25 E Ft/hó","nincs megadva","külön helyiségben","nincs megadva","kertre néz","2 m²","nincs megadva","nem tetotéri",NA,"teremgarázs hely - megvásárolható","4 500 000 Ft"
"933","XIV. kerület, Ajtósi Dürer sor","53 millió Ft","77 m²","2 + 1 fél","A megújuló Városliget szomszédságában, az Ajtósi Dürer soron eladóvá vált ez a 77 nm alapterületu, földszinti, 2 + fél szobás lakás. Minden ablaka belso, zöld kertre néz, így nemcsak csendes, de huvös is. Futése konvektorral történik. Beosztásának köszönhetoen további alakítások is lehetségesek. Amennyiben felkeltettem érdeklodését, várom hívását!Referencia szám: 434380","közepes állapotú","1950 elott","nincs megadva","nincs megadva","földszint","nincs megadva","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kertre néz","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"934","XXI. kerület, II. Rákóczi Ferenc út","26,5 millió Ft","50 m²","2","Eladó kétszobás kertkapcsolatos lakás a II. Rákóczi Ferenc úton. A nyílászárók újak, az épület 10 cm dryvit szigetelést kapott. Leszínezve még nincs, az az új tulajdonosra vár. Az egyik szobában alacsonyabb a belmagasság, a többi részen normális. Az udvaron 3 lakás van, a lakók normálisak, kedvesek. A telek osztatlan közös, megosztási szerzodés van, az udvar természetben is meg van osztva, mindenkinek saját része van. Autóval be lehet állni az udvarra. Az ingatlanra kedvezményes hitel is igénybe veheto.","felújított","nincs megadva","nincs megadva","nincs megadva","földszint","földszintes","nincs megadva","3 m-nél alacsonyabb","nincs megadva","nincs","nincs megadva","nincs megadva","egy helyiségben","nincs megadva","udvari","nincs megadva","igen","nincs megadva",NA,"udvari beálló - benne van az árban",NA
"935","XIII. kerület, Angyalföld","52 millió Ft","48 m²","2","Angyalföld dinamikusan fejlodo részén a Béke térhez közel igényes házban, rendezett lakóközösséggel, kínálunk megvételre egy kiváló állapotú újszeru lakást.A kituno elosztású lakás berendezése modern, igényes és nagyon praktikus. A lakás futési rendszere gazdaságos házközponti futés, ami a vízzel együtt egyedi mérés alapján kerül elszámolásra. A ház lakóközössége barátságos, közvetlen és figyelmes, pénzügyi helyzete rendezett. Az épület és a lépcsoház a kerület egyik legszebb háza, mely tiszta és a kedves, mindig rendelkezésre álló gondnok révén folyamatosan karbantartott. A lakók biztonságát kamerarendszer, kamerás kaputelefon és nagyon biztonságos, többlépcsos chip- és beléptetorendszer szavatolja, nemcsak a kintrol, hanem a zárt folyosón is. A ház lakóinak gyermekei részére egy saját belso, privát játszótér is rendelkezésre áll a parkosított belso udvarban. Az ingatlan kituno elhelyezkedésének köszönhetoen a közvetlen közelében található, óvoda, iskola, játszótér, park, kávézók, edzotermek és több kisebb, illetve nagyobb bevásárlási lehetoség (CBA, Spar, Lidl, Rossmann). Az utcán a parkolás fizetos, de kerületi lakosoknak (kerületi-kártyával) ingyenes viszont, ha a tömegközlekedést választja, 1-2 perces sétára helyezkednek el a 12-es és 14-es villamosok, valamint a 20, 30, 30A, 32-es buszok megállói melyekkel gyorsan elérheti a város különbözo csomópontjait.","nincs megadva","2011","nincs megadva","nincs megadva","nincs megadva","6","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","10 E Ft/hó","nincs megadva","egy helyiségben","dél","utcai","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"936","IX. kerület, Belso-Ferencváros","40 millió Ft","62 m²","1","Tökéletesbefektetési lehetoség!IX kerületben a Ráday utca  frekventált sétáló részén, eredeti állapotra felújított, szépen rendben tartottépületben, eladásra kínálunk egy 70,6 nm,  remekülkialakított, két szintes fiatalos lakást. Az ingatlan alapterületetulajdoni lap szerint 62 nm, de a belmagasságnak és ötleteskialakításnak köszönhetoen a hasznos terület valójában 70,6nm. A teljes muszaki és esztétikai felújítás pár évvelezelott megtörtént, így valóban egy barátságos, szép,otthonos lakást alakítottak ki. Közös költsége 13.888 Ft,futése gáz-konvektoros, egyedi méroórákkal rendelkezik, ezáltal kedvezo a fenntartása. Ingatlan teljes berendezéssel váraz új tulajdonosra.A környéken szórakozóhelyek, kávézók, üzletek, orvosi rendelo,és minden fontos intézmény megtalálható. Az infrastruktúra kiváló. Orvosi rendelok, bankok, iskolák,egyetemek, továbbá sportoláshoz, kikapcsolódáshoz, bevásárláshozszámos  lehetoség található a közelben. Befektetésnek iskiváló, kiadhatósága az elhelyezkedése miatt kiemelkedobevételt hozhat új tulajdonosnak.Amennyiben felkeltette az érdeklodését, várom a hívását, ritka ajánlat! 40000000 FtReferencia szám: LK038849","jó állapotú","1950 elott","összkomfortos","nincs megadva","félemelet","nincs megadva","van","3 m-nél alacsonyabb","gáz (konvektor)","van","14 E Ft/hó","igen","egy helyiségben","kelet","utcai","nincs megadva","nem","nem tetotéri",NA,"utca, közterület",NA
"937","V. kerület, Molnár utca","54 millió Ft","58 m²","1 + 3 fél","Szeretne a város szívében lakni, de csendre és nyugalomra vágyik? Nézze meg ezt a remek helyen lévo, felújított  lakást a Belgrád rakpart és a Váci utca között!Akár ketto lakássá is osztható! Az eloszobából jobbra nyílik egy 1 szobás stúdiólakás saját konyhával és fürdoszobával. Továbbhaladva pedig egy 3 szobás lakásba jutunk. Számos lehetoséget kínál a lakás elosztása. A 3 szobát elválasztó falak gipszkartonból készültek, így könnyen alakítható. A jelenlegi stúdiólakás akár ki is adható és rendszeres bevételi forrást biztosít, akár ki is fizeti az ön havi törlesztorészletét. Ha viszont más tervei vannak, akkor ez lehetne a szüloi háló saját fürdoszobával. Nézze meg az alaprajzot és tervezgessen....A lakás az elmúlt években több felújításon esett át. Megújultak az elektromos vezetékek, a vízvezetékek, új burkolatok lettek lerakva. A stúdió lakásban korszeru, muanyag ablakok lettek beépítve és ki lett cserélve a bejárati ajtó.Futése jelenleg elektromos, futotestekkel megoldott, de a lezárt gázcsonk is elérheto a lakáson belül. A közös költség 17400, mely tartalmazza a vízhasználat és a szemétszállítás díját, a lépcsoház világítását és takarítását továbbá a biztosítást és a felújítási alapot. A közös képviselet gondos, megbízható, folyamatosan pályázik. Hamarosan befejezodik a teto felújítása. Jövore a belso udvar és a lépcsoház felújítását tervezik.Elhelyezkedését illetoen egyszeruen pazar! Pár lépésre vagyunk a Dunától és a Váci utcától, de mégis nagyon csendes és nyugodt helyen.Az ár irányár, alkuképes. Jöjjön el, nézze meg és tegyen bátran ajánlatot!Hitellel vásárolna, vagy szeretne igénybe venni lakáscélú állami támogatást? Forduljon hozzám bizalommal ingyenes és kötelezettségmentes tájékoztatásért! A hitelpiacon garantáltan a legkedvezobb kamatok érhetoek el általunk!BKM","felújított","nincs megadva","duplakomfortos","nincs megadva","3","3","nincs","3 m-nél magasabb","elektromos","nincs","nincs megadva","nincs megadva","egy helyiségben","délnyugat","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"utca, közterület",NA
"938","V. kerület, Múzeum körút","51 millió Ft","47 m²","2","Meghitt nyugalom a belváros forgatagában? Csendes lakásra vágyik, 1 lépésre a belvárostól? Akkor olvasson tovább...Az Astóriára nyíló polgári stílusú társasház félemeletén eladó egy 2 szobás belso udvarra nézo felújított lakás. Az elmúlt években megújult a villamoshálózat, a vízvezeték rendszer, gyönyöru burkolatok lettek elhelyezve és korszeru, muanyag bejárati ajtó lett beépítve. A ketto szoba légkondícióval van felszerelve. A nappaliban egy impozáns elektromos kandalló szolgálja a meleget és a meghitt estéket.Tömegközlekedés szempontjából egyedülálló. Kevesebb, mint 1 perc alatt elérheto a villamos, a metró és számos busz. Központi elhelyezkedése ellenére a lakás nagyon csendes! Az ár irányár, alkuképes! Jöjjön el, nézze meg és tegyen bátran ajánlatot!Hitellel vásárolna, vagy szeretne igénybe venni lakáscélú állami támogatást? Forduljon hozzám bizalommal ingyenes és kötelezettségmentes tájékoztatásért! A hitelpiacon garantáltan a legkedvezobb kamatok érhetoek el általunk!","felújított","nincs megadva","összkomfortos","nincs megadva","félemelet","nincs megadva","van","3 m-nél magasabb","elektromos","van","nincs megadva","nincs megadva","egy helyiségben","délkelet","udvari","nincs megadva","nincs megadva","nincs megadva",NA,"utca, közterület",NA
"939","X. kerület, Kobánya - Óhegy","91,16 millió Ft","93 m²","4","Ha Ön Családos ember, csendre és nyugalomra vágyik, akkor ezt az ingatlant ajánlom Budapest 10 -ik kerületében Kobányán, zöldövezeti környezetben.A 4 emeletes liftes társasházban, jó elosztású, élheto méretu lakások találhatóak.Kobánya központi részén, Örs vezér térhez közel csendes utcában, jó tömegközlekedéssel rendelkezo Lakóparkban lakások eladóak.A telek területe 1108 m2 melyen 1 épület helyezkedik el, amiben 18 db lakás, 1 db iroda és garázsok találhatók.A Tetoszinten: (T/3,) található 92,77 m2,  3 + 1 szobás lakás eladó. A lakás amerikai konyhás nappalis: (38,83 m2) teszi még otthonosabbá. Fürdoszoba és WC külön helyiségben. A napi pihenését a 34,26 m2 és 7,25 m2 tetoteraszokról élvezheti. Gépkocsi beállás, garázs:A épülethez 16 db felszíni parkoló és 5 db teremgarázs kerül kialakításra. A garázsok alzatbetonozással illetve vakolt falakkal kerülnek átadásra.A parkolók és a garázsok - megvásárolhatóak!Felszíni parkolók: 2 Millió Ft.Garázsok: 3,5 - 4 Millió Ft-ig.Tárolók: 1,5 Millió Ft.Vízellátás A ház meleg vízellátását használati melegvíztároló biztosítja, mely a ház gépészeti helyiségében kerül elhelyezésre. A futési illetve használati meleg vizet a központi gázkazán és részben a teton elhelyezett napkollektorok biztosítják. A vízellátást biztosító nyomóvezetékeket a padló rétegrendben vagy a falazatban süllyesztve elhelyezett 5 rétegu muanyag, bontható kötést nélkülözo vízhálózat rendszer adja. Futés A központi gázkazánról, kétcsöves technológiával kialakított, lakásonként szabályozott, padlófutés kerül kiépítésre.Ezen kívül valamennyi házhoz tartozik egy kaputelefon is, melynek segítségével a bejárati kapu gombnyomással nyitható. Minden fontos dolog a közelben van, hogy ne a közlekedéssel, mint lényegtelen dologgal menjen el az ido. Az ingatlantól 5-10 percre található a Kobányai Jégpálya, Kobányai Sport Club, Általános Iskola, Waldorf Iskola, óvoda, KÖKI Terminál bevásárlóközpont, INTERSPAR Hipermarket, LIDL, PENNY MARKET, JYSK, Family Center, McDonald's, posta és egyéb üzletek. Nyugodt, családias környezet, a belváros könnyen megközelítheto tömegközlekedéssel is.Amirol még nem tettünk említést.... HOGY, miért érdemes megvenni ezt a kiemelkedo lehetoségekkel ellátott ingatlant? Azonnal könnyen kiadható, ezért nem csak saját, de akár befektetési célra is ideális választás. NE MARADJON LE AZ INGATLAN MEGVÉTELÉROL!A Residence Real Estate Ingatlanközvetíto Iroda figyel arra, hogy a vevoknek ne okozzon többletkiadást. Vegye fel a kapcsolatot munkatársunkkal és kedvezo hitel-ügyintézéssel is segítjük az ingatlanvásárlását. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez. Hívjon bizalommal, akár hétvégén is!NE HAGYJA KI A LEHETOSÉGET!","nincs megadva","2021","duplakomfortos","nincs megadva","5","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nem","külön és egyben is","észak","udvari","41 m²","nincs megadva","tetotéri",NA,"nincs megadva",NA
"940","IX. kerület, Belso-Ferencváros","55,5 millió Ft","59 m²","2","A Kálvin és a Boráros teret összeköto 900 méter a Ráday utca, vagy ahogyan még ismerik Budapest étteremutcája. Itt található a Michelin-csillagos COSTES étterem, valamint az általam eladásra kínált ingatlan is. Utóbbi közvetlen a GOETHE-Institut német kulturális intézet mellett található, konyha ablaka ennek udvarára néz. A lakás 60 négyzetméter, ami két - eredeti parkettás - szobából, konyhából, fürdoszoba-wc és eloszoba-kamra helyiségekbol áll. A több, mint 3,5 méter belmagasság galéria beépítést kínál, míg az ablaka a rendkívül csendes, tiszta és rendezett belso udvarra néz. Az eredeti fa ablakokon keresztül a délelotti órákban ragyogó napsütést élvezhetjük, míg a délutáni kánikulai idoszakban, csak a nap fényét annak melegét nem, másszóval a szobák rendkívül világosok. Jelenlegi állapotában azonnal beköltözheto, egy festés után dekoratívabb, míg egy teljes renoválással luxuslakássá alakítható. Bejárata a Ferenc körútról és a Ráday utcáról is nyílik, míg a parkolás az utcában megoldott, vagy egy opcionális garázs is vásárolható hozzá helyben. Szó szerint minden megtalálható itt, bármilyen üzletrol is legyen szó akár a Corvin-Plázáról, nem beszélve jó hány egyetem közelségérol (Corvinus, ELTE, Károli Gáspár, SOTE) a közlekedésrol nem is beszélve. (M3, M4, metró,  4-6, 2, 47-49 villamos és a 15-115, 212 buszok)Ha vetnél rá egy pillantást, szívesen állok a rendelkezésedre.Referencia szám: H431402","közepes állapotú","1950 elott","nincs megadva","nincs megadva","3","nincs megadva","van","3 m-nél magasabb","gáz (konvektor)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","északkelet","udvari","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"941","VIII. kerület, Józsefváros - Magdolnanegyed","49,9 millió Ft","72 m²","2","A pár évvel ezelott felújított cirkófutéses lakás a társasház 5. emeletén található, panorámája lehetové teszi a Puskás Ferenc Stadionra való rálátást is. A házban a lift a 4. emeletig üzemel. A lakásra jellemzo adatok:- 2 szoba, - 380 belmagasság akár galériázható- pár éve elektromos hálózat és vízvezeték csere- csempe, járólap csere - fürdoszoba és konyha felújítás- festés, mázolás- külön fsz. és w.c.- külön kamra, még egy w.c. kialakítására is alkalmas- minden mellékhelyiség ablakos- több személyes étkezos-konyha- légkondicionáló A tárasházban is több felújítás történt : - teto, lift, folyosói járólap csereA lakás nagyon könnyen megközelítheto: M4 metró II. János Pál pápa téri megálló, M2 metró Blaha Lujza tér, 4-6 villamos, több buszjárat, 28, 37, 62 villamosokkal.Az ingatlant ajánlom családnak, befektetonek, mivel az egyetemek közelsége miatt gyorsan kiadható.Referencia szám: H431691","jó állapotú","1950 elott","nincs megadva","nincs megadva","5","nincs megadva","van","3 m-nél magasabb","gáz (cirko)","nincs megadva","nincs megadva","nincs megadva","nincs megadva","kelet","utcai","nincs megadva","nincs megadva","nem tetotéri",NA,"nincs megadva",NA
"942","X. kerület, Kobánya - Óhegy","74,99 millió Ft","56 m²","3","Ha Ön Családos ember, csendre és nyugalomra vágyik, akkor ezt az ingatlant ajánlom Budapest 10 -ik kerületében Kobányán, zöldövezeti környezetben.A 4 emeletes liftes társasházban, jó elosztású, élheto méretu lakások találhatóak.Kobánya központi részén, Örs vezér térhez közel csendes utcában, jó tömegközlekedéssel rendelkezo Lakóparkban lakások eladóak.A telek területe 1108 m2 melyen 1 épület helyezkedik el, amiben 18 db lakás, 1 db iroda és garázsok találhatók.A Tetoszinten: (T/2,) található 56,49 m2,  2 + 1 szobás lakás eladó. A lakás amerikai konyhás nappalis: (23,1 m2) teszi még otthonosabbá. Fürdoszoba és WC külön helyiségben. A napi pihenését a 46,20 m2 és 29,02 m2 tetoteraszokról élvezheti. Gépkocsi beállás, garázs:A épülethez 16 db felszíni parkoló és 5 db teremgarázs kerül kialakításra. A garázsok alzatbetonozással illetve vakolt falakkal kerülnek átadásra.A parkolók és a garázsok - megvásárolhatóak!Felszíni parkolók: 2 Millió Ft.Garázsok: 3,5 - 4 Millió Ft-ig.Tárolók: 1,5 Millió Ft.Vízellátás A ház meleg vízellátását használati melegvíztároló biztosítja, mely a ház gépészeti helyiségében kerül elhelyezésre. A futési illetve használati meleg vizet a központi gázkazán és részben a teton elhelyezett napkollektorok biztosítják. A vízellátást biztosító nyomóvezetékeket a padló rétegrendben vagy a falazatban süllyesztve elhelyezett 5 rétegu muanyag, bontható kötést nélkülözo vízhálózat rendszer adja. Futés A központi gázkazánról, kétcsöves technológiával kialakított, lakásonként szabályozott, padlófutés kerül kiépítésre.Ezen kívül valamennyi házhoz tartozik egy kaputelefon is, melynek segítségével a bejárati kapu gombnyomással nyitható. Minden fontos dolog a közelben van, hogy ne a közlekedéssel, mint lényegtelen dologgal menjen el az ido. Az ingatlantól 5-10 percre található a Kobányai Jégpálya, Kobányai Sport Club, Általános Iskola, Waldorf Iskola, óvoda, KÖKI Terminál bevásárlóközpont, INTERSPAR Hipermarket, LIDL, PENNY MARKET, JYSK, Family Center, McDonald's, posta és egyéb üzletek. Nyugodt, családias környezet, a belváros könnyen megközelítheto tömegközlekedéssel is.Amirol még nem tettünk említést.... HOGY, miért érdemes megvenni ezt a kiemelkedo lehetoségekkel ellátott ingatlant? Azonnal könnyen kiadható, ezért nem csak saját, de akár befektetési célra is ideális választás. NE MARADJON LE AZ INGATLAN MEGVÉTELÉROL!A Residence Real Estate Ingatlanközvetíto Iroda figyel arra, hogy a vevoknek ne okozzon többletkiadást. Vegye fel a kapcsolatot munkatársunkkal és kedvezo hitel-ügyintézéssel is segítjük az ingatlanvásárlását. Az adásvételi szerzodés megkötéséhez igény szerint megbízható ügyvédi közremuködést biztosítunk és segítséget nyújtunk az adásvételhez kapcsolódó ügyek intézéséhez. Hívjon bizalommal, akár hétvégén is!NE HAGYJA KI A LEHETOSÉGET!","nincs megadva","2021","duplakomfortos","nincs megadva","5","5","van","3 m-nél alacsonyabb","házközponti egyedi méréssel","nincs megadva","nincs megadva","nem","külön és egyben is","északkelet","panorámás","74 m²","nincs megadva","tetotéri",NA,"nincs megadva",NA
